material_id,title,price,image_url,available_amount
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 1 3.5 м 1 класс,4500,/imgs/catalog/imgs/54157/medium/f3c2c470-96f5-11e9-b86b-ac1f6b02a9ed-a5f8b15b-f097-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 70 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 1 4 м 1 класс,4250,/imgs/catalog/imgs/54145/medium/16d6ae86-7875-11e8-b349-00259096d116-a5f8b143-f097-11e9-b494-ac1f6b02a9ed.jpg,В наличии: 295 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 3 3.5 м 1 класс,4730,/imgs/catalog/imgs/39310/medium/4ea07cd2-d054-11df-81bf-000423d635e2.jpg,В наличии: 93 м2.
1,Линолеум ИДИЛЛИЯ НОВАЯ NAPALI 3 4 м 1 класс,4730,/imgs/catalog/imgs/39311/medium/9ade9cc5-cbe0-11e1-a5d9-000423d635e2.jpg,В наличии: 112 м2.
1,"Линолеум Инсбрук 1 3,5 м",1650,/imgs/catalog/imgs/39078/medium/4a0ba003-fcaa-11e1-a96f-001e8c0d3c8b.jpg,Нет вналичии
1,Линолеум Квазар АЛМАТЫ 1 2.5м 1 класс,1310,https://vk.com/rtrg?p=VK-RTRG-440450-5GLBL,В наличии: 54 м2.
1,Линолеум Квазар АЛМАТЫ 1 3.5м 1 класс,1310,/assets/imgs/logo2020.png,В наличии: 378 м2.
1,Линолеум Квазар АЛМАТЫ 1 3м 1 класс,1310,/imgs/catalog/imgs/45882/medium/eb109984-5800-11e8-a57d-00259096d116.jpg,Нет вналичии
1,Линолеум Квазар АЛМАТЫ 1 4м 1 класс,1310,/imgs/catalog/imgs/45889/medium/44a87fb3-5803-11e8-a57d-00259096d116.jpg,В наличии: 383 м2.
1,Линолеум Комфорт KADET 1 2.5 м 1 класс,2450,/imgs/catalog/imgs/60474/medium/ff2cf374-ac47-11e9-b86b-ac1f6b02a9ed-f662df54-99ae-11ea-b071-ac1f6b02a9ed.jpg,В наличии: 51 м2.
1,Линолеум Комфорт KADET 1 3 м 1 класс,2450,/imgs/catalog/imgs/60475/medium/ff2cf37c-ac47-11e9-b86b-ac1f6b02a9ed-f662df57-99ae-11ea-b071-ac1f6b02a9ed.jpg,Нет вналичии
1,Линолеум Комфорт KADET 1 3.5 м 1 класс,2450,/imgs/catalog/imgs/67612/medium/1b03b268-079d-11eb-a9ee-ac1f6b02a9ed-e9ba66d7-134c-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 86 м2.
1,Линолеум Комфорт KADET 1 4 м 1 класс,2450,/imgs/catalog/imgs/67613/medium/1b03b260-079d-11eb-a9ee-ac1f6b02a9ed-e9ba66d1-134c-11eb-8bfa-ac1f6b02a9ed.jpg,В наличии: 196 м2.
1,"Линолеум Комфорт спенсер 3 2,5м 1 класс",2450,/imgs/catalog/imgs/39050/medium/da8a3fbb-e25a-11e4-a5f1-0025909279a7.jpg,В наличии: 19 м2.
1,Линолеум КОМФОРТ СПЕНСЕР 3 3.5м 1 класс,2450,/imgs/catalog/imgs/39051/medium/da8a3fc0-e25a-11e4-a5f1-0025909279a7.jpg,В наличии: 50 м2.
1,Линолеум Комфорт спенсер 3 3м 1 класс,2450,/imgs/catalog/imgs/39316/medium/78fbfe2d-6066-11e7-8c29-00259096d116.jpg,В наличии: 28 м2.
1,Линолеум Комфорт спенсер 3 4м 1 класс,2450,/imgs/catalog/imgs/39317/medium/53852ca9-ead9-11e7-8bfc-00259096d116.jpg,В наличии: 120 м2.
1,Линолеум Парма Курган 783 3 м. 1 сорт,1700,/imgs/catalog/imgs/39098/medium/e1c5d06c-6149-11e7-8c29-00259096d116.jpg,В наличии: 108 м2.
1,"Линолеум Парма Курган 783 3,5 м. 1 сорт",1700,/imgs/catalog/imgs/39096/medium/740fece3-60a8-11e7-8c29-00259096d116.jpg,В наличии: 99 м2.
